date,title,subtitle,url,slug,audience,word_count,auth_ok,is_paywalled,error
2026-01-16,"Whitepaper, Hoy",Pilgrim’s Pride; Trayecto; conoce a Alexandra Violante; en Guanajuato; Fibra Inn; Amazon vs Saks; retrocede Porsche; Keurig Dr Pepper; resultados Cartier; Keurig Dr Pepper; menos nieve en Vail,https://www.whitepaper.mx/p/whitepaper-hoy-58e,whitepaper-hoy-58e,only_paid,1201,True,False,
2026-01-15,"Whitepaper, Hoy",La inversión de GM; avanza la venta de autos eléctricos; Banamex; palomitas; aguacates; Tu coach de AI; Dolphins y 49ers; Amazon; Beretta y Ruger; de la historia -cuando McDonald's llegó a México,https://www.whitepaper.mx/p/whitepaper-hoy-ae0,whitepaper-hoy-ae0,only_paid,1395,True,False,
2026-01-14,"Whitepaper, Hoy",Bimbo en Marruecos; las que más ganan; IMMSA; Enerlink; Omni y Jüsto; empresas de China; 1 millón de hectáreas; Costa Coffee; la quiebra de Saks; Balderton; las más confiables; spotlight en Joe Malone,https://www.whitepaper.mx/p/whitepaper-hoy-365,whitepaper-hoy-365,only_paid,1317,True,False,
2026-01-13,"Whitepaper, Hoy",Supercitos de Chedraui; market cap de BBVA; Chevez Ruiz Zamarripa en España; fuerza laboral; VelaFi; movimientos clave; Uniqlo; casas en Dubai; chocolates Lindt; el podcast de Nicolai Tangen,https://www.whitepaper.mx/p/whitepaper-hoy-aa0,whitepaper-hoy-aa0,only_paid,1372,True,False,
2026-01-12,"Whitepaper, Hoy",SL Corporation; captación y crédito; sucursales de Alsea; el consejo del Tec; emisiones de deuda; ¿menos tennis?; Trump y las tarjetas de crédito; maquillaje para hombres; CEO de Heineken; 'vodcasts',https://www.whitepaper.mx/p/whitepaper-hoy-229,whitepaper-hoy-229,only_paid,1226,True,False,
2026-01-09,"Whitepaper, Hoy",Fortaleza vende Keystone Cement; la nueva planta de EAM-Mosca; tarjetas y TPVs; Grupo Martex; Reebok México; la submarca de BYD; Río Tinto y Glencore; Strava; Brunello Cucinelli; casas en Aspen,https://www.whitepaper.mx/p/whitepaper-hoy-c63,whitepaper-hoy-c63,only_paid,1316,True,False,
2026-01-08,"Whitepaper, Hoy",De Canadá a Cancún; Pacífico y Victoria; Don't Worry en EUA; Tigres y Rayados; Freddo; Pluxee; pistachos; robots industriales; Jollibee; Apple Card; Alphabet; mercado secundario de relojes,https://www.whitepaper.mx/p/whitepaper-hoy-2bc,whitepaper-hoy-2bc,only_paid,1487,True,False,
2026-01-07,"Whitepaper, Hoy","Autos nuevos; Costco en Aguascalientes; Sede Café, The Coffee y Pickup Coffee; J&T Express; LinkedIn; chillers para data centers; Goldman Sachs; Semafor; camiones nuevos en EUA; spotlight en Gorsuch",https://www.whitepaper.mx/p/whitepaper-hoy-0d0,whitepaper-hoy-0d0,only_paid,1540,True,False,
2026-01-06,"Whitepaper, Hoy","Angoitia, Gómez y Azcárraga; Pop Mart en México; exportaciones de Chihuahua; la ronda de Xepelin; movimientos clave; soya; lo que ganaron los banqueros; Life360; aranceles; visas para influencers",https://www.whitepaper.mx/p/whitepaper-hoy-7e2,whitepaper-hoy-7e2,only_paid,1387,True,False,
2026-01-05,"Whitepaper, Hoy",Bepensa en EUA; las ventajas de México; el pedido de Alstom; recortes en las grandes; Azcárraga en Ollamani; conoce a Valentina Ibarra; todas quieren licencia; pizzerías; crece Aritzia; la apuesta,https://www.whitepaper.mx/p/whitepaper-hoy-667,whitepaper-hoy-667,only_paid,1377,True,False,
2025-12-24,"Whitepaper, Hoy",Ollamani y General Atlantic; Telefónica Tech; YouTube y el 'daytime viewing'; acciones de Nike; $750M para el IRS; viajando a España; M&A en el ecosistema emprendedor; spotlight en L.L.Bean,https://www.whitepaper.mx/p/whitepaper-hoy-7ec,whitepaper-hoy-7ec,only_paid,1273,True,False,
2025-12-23,"Whitepaper, Hoy",Exportaciones a EUA; las gorras de 2Cap; Brownie en México; Visma y Comunidad Feliz; Golden Goose; tarjetas Starbucks; Hogan Lovells y Cadwalader; 'Ralph Lauren aesthetic'; hijos mantenidos,https://www.whitepaper.mx/p/whitepaper-hoy-943,whitepaper-hoy-943,only_paid,1239,True,False,
2025-12-22,"Whitepaper, Hoy",Maersk en Manzanillo; Worthington Steel y Serviacero; el adeudo fiscal de Elektra; conoce a Carmen Gutiérrez; Residencias “de marca”; FAO Schwarz; Foxtail Coffee; de cacería; relojes suizos,https://www.whitepaper.mx/p/whitepaper-hoy-be8,whitepaper-hoy-be8,only_paid,1329,True,False,
2025-12-19,"Whitepaper, Hoy",La fusión entre Viva Aerobús y Volaris; Aguafría y su compra #23; los números de los search funds; Bitso Business; negocios informales; Nike; Bank of America; TikTok USA; un gran año para las subastas,https://www.whitepaper.mx/p/whitepaper-hoy-bfe,whitepaper-hoy-bfe,only_paid,1330,True,False,
2025-12-18,"Whitepaper, Hoy",Orbia en Wisconsin; box office en México; Foresight y Jabil; mina en Zacatecas; acciones que no se recuperan; Coursera y Udemy; e-commerce en Europa; Birkenstock; retos de AI; alumnos que son VCs,https://www.whitepaper.mx/p/whitepaper-hoy-c2c,whitepaper-hoy-c2c,only_paid,1370,True,False,
2025-12-17,"Whitepaper, Hoy",Leona Health; Grupo Cimarrón; smartphones caros; movimientos clave; Mercado Libre; viajando con Costco; Luckin y Blue Bottle Coffee; podcasts en Netflix; monasterio en Snowmass; spotlight en Adanola,https://www.whitepaper.mx/p/whitepaper-hoy-3f2,whitepaper-hoy-3f2,only_paid,1248,True,False,
2025-12-16,"Whitepaper, Hoy",El deal de Banamex es oficial; la ronda de Luca; cierra Jüsto; consejo de Aeroméxico; Plata y los neobancos; eventos deportivos en México; cake pops; F-150 eléctrica; tráfico en internet; familias,https://www.whitepaper.mx/p/whitepaper-hoy-8b7,whitepaper-hoy-8b7,only_paid,1471,True,False,
2025-12-15,"Whitepaper, Hoy",MIP y Acciona Energía; carga especializada; KPIs de la banca; WD-40; conoce a Rita Chertorivski; PAS Appliance Systems; PPG Comex; McKinsey; Oracle; LinkedIn; consejo de Tesla; surrogacy,https://www.whitepaper.mx/p/whitepaper-hoy-640,whitepaper-hoy-640,only_paid,1301,True,False,
2025-12-12,"Whitepaper, Hoy",Lululemon en México; la planta de Bun Lan; hoteles en el Mundial; Jeeves; empresas que buscan storytellers; Ford vs los autos de China; Wealthfront y Tiger Global; Costco; doctores en EUA,https://www.whitepaper.mx/p/whitepaper-hoy-705,whitepaper-hoy-705,only_paid,1263,True,False,
2025-12-11,"Whitepaper, Hoy",Sally Beauty; aranceles a China y Corea; Rotoplas; Smithfield; GICSA; Nissan en Aguascalientes; aguacates en Amazon; Urban Outfitters; población en Suiza,https://www.whitepaper.mx/p/whitepaper-hoy-41e,whitepaper-hoy-41e,only_paid,1197,True,False,
2025-12-10,"Whitepaper, Hoy",Smurfit Westrock en Sonora; avanza la venta de Banamex; la ronda de Ximple; ¿Televisa y AT&T?; Laudex; de Túnez a Durango; Golden Goose; casinos online; SpaceX; Target; spotlight en Tudor,https://www.whitepaper.mx/p/whitepaper-hoy-d53,whitepaper-hoy-d53,only_paid,1423,True,False,
2025-12-09,"Whitepaper, Hoy",Alsea y Raising Cane’s; inversiones de Banamex; Clarimex; lo que tienen en la caja; Oxxo Gas; Alfa/Sigma; movimientos clave; Casaideas; oficinas en San Diego; Mercadona; David Zaslav,https://www.whitepaper.mx/p/whitepaper-hoy-5f4,whitepaper-hoy-5f4,only_paid,1403,True,False,
2025-12-08,"Whitepaper, Hoy",MLS Lighting; Pizza Hut; Didi Cuenta; marcas y patentes; Conoce a: Pilar de la Garza; Quartux; Zenith Aeronáutica; OCESA; Arc’teryx; Carvana; exportaciones de China; Netflix y HBO.,https://www.whitepaper.mx/p/whitepaper-hoy-542,whitepaper-hoy-542,only_paid,1492,True,False,
2025-12-05,"Whitepaper, Hoy",Dollar General; On en México; Casa Ley; The Home Depot; Debt to equity; Minsa; Grupo Posadas; Warner Bros. Discovery; BRP; Aperol Spritz; Apple; Meta; Cristiano y Perplexity; leaf blowers,https://www.whitepaper.mx/p/whitepaper-hoy-cf1,whitepaper-hoy-cf1,only_paid,1541,True,False,
2025-12-04,"Whitepaper, Hoy",RAM; México y equipos de cómputo; Banco Azteca; Atlética; América Móvil y Entel; Nissan; Monster Energy; asientos en premium economy; DoorDash; running y VCs,https://www.whitepaper.mx/p/whitepaper-hoy-573,whitepaper-hoy-573,only_paid,1477,True,False,
2025-12-03,"Whitepaper, Hoy",Inversiones de OMA; Vambe; utilidades de aseguradoras; La Comer en Tulum; TMSourcing; Notion; usos de AI; retrocede Volvo; Shopify en Cyber Monday; spotlight en Bending Spoons,https://www.whitepaper.mx/p/whitepaper-hoy-9f1,whitepaper-hoy-9f1,only_paid,1304,True,False,
2025-12-02,"Whitepaper, Hoy",Camino Real Monterrey y Santa Fe; marcas propias en 3B; Dr. Oetker; Femsa Ventures; remsas; Holcim; Amazon Now; mecánicos de Ford; Steel Dynamics; empresas trillonarias; family offices,https://www.whitepaper.mx/p/whitepaper-hoy-967,whitepaper-hoy-967,only_paid,1116,True,False,
2025-12-01,"Whitepaper, Hoy",Emergent Cold Latam; Nu y OXXO; movimientos clave; conoce a Marisol Barajas; Hortifrut; Maratón; contracción en márgenes; joyería y relojes Cartier; ChatGPT; volando en privado,https://www.whitepaper.mx/p/whitepaper-hoy-c3d,whitepaper-hoy-c3d,only_paid,1303,True,False,
2025-11-28,"Whitepaper, Hoy",GNP y el impacto del IVA; Optimus en México; Tongling Automotive; Cetesdirecto; ventas de Nissan; Cerralvo Capital; la evolución de Inditex; Gen X; Co-heads de Goldman; visitando ruinas y museos,https://www.whitepaper.mx/p/whitepaper-hoy-116,whitepaper-hoy-116,only_paid,1511,True,False,
2025-11-27,"Whitepaper, Hoy",PetStar; crédito para españolas; exportaciones de autopartes; Volex; Fortaleza; el regreso de Motorola; tendencias distintas en AI; P.F. Chang's; 'generational wealth'; casas en Breckenridge,https://www.whitepaper.mx/p/whitepaper-hoy-e76,whitepaper-hoy-e76,only_paid,1371,True,False,
2025-11-26,"Whitepaper, Hoy",Futbol Americano en México; acelera Didi; $250M de Finsolar; 'business economy'; Petco; Arcos Dorados; segunda mano en Amazon y TikTok Shop; deuda para data centers; spotlight en Rolls-Royce,https://www.whitepaper.mx/p/whitepaper-hoy-333,whitepaper-hoy-333,only_paid,1454,True,False,
2025-11-25,"Whitepaper, Hoy","Bimba y Lola en México; crecimiento entre 2019 y 2025; motores eléctricos en León; Scape, Cenit y Soy Más; microprocesadores de Google; cash flow de Zoom; ON y los aranceles; megaciudades",https://www.whitepaper.mx/p/whitepaper-hoy-1da,whitepaper-hoy-1da,only_paid,1265,True,False,
2025-11-24,"Whitepaper, Hoy",Planes de inversión de Torex Gold; publicidad digital; acostumbrados a los aranceles; Incode; conoce a Carmen Villarreal; Wyndham; aseguradoras; clubes dentro de estadios; microdosis de GLP-1,https://www.whitepaper.mx/p/whitepaper-hoy-848,whitepaper-hoy-848,only_paid,1310,True,False,
2025-11-21,"Whitepaper, Hoy",Grupo México en Argentina; Esentia y NEXT; Aviva; Climatech; resultados de Auna; Jimmy John’s y Grupo Cever; valuación de Kalshi; Gap; Airbnb e Instacart; ¿cómo haces la sucesión en Apple?,https://www.whitepaper.mx/p/whitepaper-hoy-6c9,whitepaper-hoy-6c9,only_paid,1401,True,False,
2025-11-20,"Whitepaper, Hoy",Crecimiento de 3B; resultados de Codere; The Nearshore Company; exportaciones de EUA a México; inversión extranjera directa; CMPC y Tupy; Mazatlán FC; Walmart; acciones de Oracle; música y conciertos,https://www.whitepaper.mx/p/whitepaper-hoy-079,whitepaper-hoy-079,only_paid,1539,True,False,
2025-11-19,"Whitepaper, Hoy",ASUR; Sabadell; Estée Lauder y XINÚ; movimientos clave; Foton; CAPEX de las grandes empresas; menos vino... y más matcha; Callaway y Topgolf; Spotlight en: Away,https://www.whitepaper.mx/p/whitepaper-hoy-14f,whitepaper-hoy-14f,only_paid,1400,True,False,
2025-11-18,"Whitepaper, Hoy",Tiendas Home Depot; empresas públicas; Boom AI; Logistic Properties of the Americas; Patagon AI; Shacman; SHPAC; Quince; la casa de Mark Wahlberg; inmigrando a España; revocaciones de Global Entry,https://www.whitepaper.mx/p/whitepaper-hoy-fa8,whitepaper-hoy-fa8,only_paid,1312,True,False,
2025-11-14,"Whitepaper, Hoy",Aeropuerto de Saltillo; rentabilidad de Nu; EZCORP y Autozone; la SCJN y Grupo Salinas; vehículos pesados; ciberseguridad; mega valuaciones; juguetes en 'blind box'; Miss Universo,https://www.whitepaper.mx/p/whitepaper-hoy-355,whitepaper-hoy-355,only_paid,1347,True,False,
2025-11-13,"Whitepaper, Hoy",Resultados de AERO; ventas de Porsche y Land Rover en México; la inmobiliaria de Coppel; Arcos Dorados; Disney y Bob Iger; Waymo; Skims; 'naked Cheetos'; influencers en las universidades,https://www.whitepaper.mx/p/whitepaper-hoy-50b,whitepaper-hoy-50b,only_paid,1430,True,False,
2025-11-12,"Whitepaper, Hoy",Amazon en México; los vuelos más populares; El Cid Resorts; presupuesto del Poder Judicial; comprando acciones después de los 70; resultados de ON; colapsa Sonder; spotlight en Tito’s Vodka,https://www.whitepaper.mx/p/whitepaper-hoy-daf,whitepaper-hoy-daf,only_paid,1431,True,False,
2025-11-11,"Whitepaper, Hoy",TE Connectivity; el IPO de Esentia Energy; Hinge en México; Vesta Software Group; el call center de Banorte; la evolución de RH; Museo del Jamón; “vintage Lululemon”; Apollo y el Atlético; Montage,https://www.whitepaper.mx/p/whitepaper-hoy-42f,whitepaper-hoy-42f,only_paid,1315,True,False,
2025-11-10,"Whitepaper, Hoy",Sanki; La entrevista: Jorge Arce; extranjeros viajando a México; Bebida Viva; Conoce a Daniela Mijares; movimientos clave; Mi Salud Health; el shutdown de EUA; Metsera; última carta de Warren Buffet,https://www.whitepaper.mx/p/whitepaper-hoy-85e,whitepaper-hoy-85e,only_paid,1556,True,False,
2025-11-07,"Whitepaper, Hoy",Monster; Alsea vendiendo; nuevo CEO de Bimbo; Arteche; TotalPass; Megacable; El Santuario del Gusano de Seda; el trillón de Elon Musk; Ford; vuelos cancelados en EUA; Meta; Dutch Bros,https://www.whitepaper.mx/p/whitepaper-hoy-dff,whitepaper-hoy-dff,only_paid,1357,True,False,
2025-11-06,"Whitepaper, Hoy",Las ganadoras de ayer; IPO de Aeroméxico; DHL Express México; Danfoss; Concha y Toro; Solfium; Motherson; GSK; 'billonarios' y sus equipos; SoftBank y Duolingo; crece el NY Times; Pop Land y Labubus,https://www.whitepaper.mx/p/whitepaper-hoy-c9d,whitepaper-hoy-c9d,everyone,1416,True,False,
2025-11-05,"Whitepaper, Hoy",ASUR en Brasil; resultados de Banorte; desde Missouri; se va Telefónica; ex consultores que emprenden; Mondelēz; el impacto de los aranceles; echándole la culpa a AI; spotlight en Din Tai Fung,https://www.whitepaper.mx/p/whitepaper-hoy-223,whitepaper-hoy-223,only_paid,1276,True,False,
2025-11-04,"Whitepaper, Hoy",Fibra INN; CBX y GAP; Avantti Medi Clear; ContiTech en Aguscalientes; Triple M Metal; movimientos clave; compran Denny's; el eléctrico de Marruecos; los resultados de Spotify,https://www.whitepaper.mx/p/whitepaper-hoy-6d4,whitepaper-hoy-6d4,only_paid,1233,True,False,
2025-11-03,"Whitepaper, Hoy",Bodega Aurrerá Express; crédito automotriz; Platzi; Canva; Colgate-Palmolive; conoce a Dora Giraldo; TGI Fridays en México; la caja de Berkshire Hathaway; BYD; Grupo Prisa; expats en CDMX,https://www.whitepaper.mx/p/whitepaper-hoy-eb5,whitepaper-hoy-eb5,only_paid,1282,True,False,
2025-10-31,"Whitepaper, Hoy",Fresnillo en Canadá; Tricio en Televisa; BBVA en México; Pilgrims y PPG; Doosung Tech en Coahuila; KIO y los data centers en el espacio; PALCO; resultados de Amazon y de Apple; la valuación de Chobani,https://www.whitepaper.mx/p/whitepaper-hoy-abb,whitepaper-hoy-abb,only_paid,1568,True,False,
2025-10-30,"Whitepaper, Hoy",Sigma; resultados de Mercado Libre y de Bimbo; Tetra Pak en Mexicali; fondos locales de renta variable; proyectos de Grupo Presidente; Ant International y R2; Honda; ¿Genéricos para bajar de peso?,https://www.whitepaper.mx/p/whitepaper-hoy-5ef,whitepaper-hoy-5ef,only_paid,1563,True,False,
2025-10-29,"Whitepaper, Hoy","Femsa, Elektra y Grupo México; IKEA; AIFA y los vuelos a EUA; concursos mercantiles; Equinix; Pérez-Llorca; Onitsuka Tiger; la reestructura de OpenAI; Nvidia y su valuación; spotlight en Oofos",https://www.whitepaper.mx/p/whitepaper-hoy-3ed,whitepaper-hoy-3ed,only_paid,1509,True,False,
2025-10-28,"Whitepaper, Hoy",Las inversiones de Arauco; resultados de Cemex; la ronda de Ginia; Vinte y Derex; españolas en México; Peñafiel y Clamato; KFC; Anduril; dónde rinde $1mdd; de más de 60 años y adictos a las pantallas,https://www.whitepaper.mx/p/whitepaper-hoy-a6d,whitepaper-hoy-a6d,only_paid,1400,True,False,
2025-10-27,"Whitepaper, Hoy","TelevisaUnivision; marcas globales de Heineken; market cap de mexicanas; Fibra MTY, Actinver, GNP y Megacable; conoce a Liliana Hernández; caviar de China; Pinterest; 'tech bros' y la cirugía plástica",https://www.whitepaper.mx/p/whitepaper-hoy-0d3,whitepaper-hoy-0d3,only_paid,1447,True,False,
2025-10-24,"Whitepaper, Hoy","Resultados a la baja; Arca Continental; Becle en México; Bombardier en Querétaro; la planta armadora en Aguascalientes; Coppel; pickups de Ford; ""CEO y Chairperson""; YouTube Music",https://www.whitepaper.mx/p/whitepaper-hoy-312,whitepaper-hoy-312,only_paid,1283,True,False,
2025-10-23,"Whitepaper, Hoy",Resultados de Liverpool y de Compartamos; la entrevista a Mayra González; nuevas iniciativas de Sigma; Scania México; La Comer; House of Sports; promesas de Musk; Ringling Bros.; mercenarios,https://www.whitepaper.mx/p/whitepaper-hoy-a3a,whitepaper-hoy-a3a,only_paid,1404,True,False,
2025-10-22,"Whitepaper, Hoy",La venta de Prolec GE; Chedraui; WeShip; más sucursales de Nutrisa; Alsea en Jalisco; Heineken; Travis Kelce y Six Flags; Vector; acciones de Beyond Meat; robots en Amazon; spotlight en Swig,https://www.whitepaper.mx/p/whitepaper-hoy-e80,whitepaper-hoy-e80,only_paid,1255,True,False,
2025-10-21,"Whitepaper, Hoy",Los otros negocios de GAP; Grupo Daye; Porsche en LATAM; Montepío Luz Saviñón; movimientos clave; Circle K; Philip Morris; Topo Chico; churn en Netflix y Disney+; 'Premixed cocktails',https://www.whitepaper.mx/p/whitepaper-hoy-ed9,whitepaper-hoy-ed9,only_paid,1066,True,False,
2025-10-20,"Whitepaper, Hoy",Luuna; entrevista a Pablo Zapata; Costco en México; Mattilda y Algebraix; conoce a Adriana Peón; Revolut; asesores de BBVA y Sabadell; data centers; barajitas; IKEA; lujo de segunda mano; TED Talks,https://www.whitepaper.mx/p/whitepaper-hoy-04d,whitepaper-hoy-04d,only_paid,1372,True,False,
2025-10-17,"Whitepaper, Hoy",La ronda de Plata; Gayosso; Grupo AXO; Norcast; Aircom Group; industria mexicana de Coca-Cola; resultados GIS; ANA Global LLC; BBVA y Sabadell; endowments en universidades de EUA,https://www.whitepaper.mx/p/whitepaper-hoy-357,whitepaper-hoy-357,only_paid,1366,True,False,
2025-10-16,"Whitepaper, Hoy",Amazon y Quality Post; Yokohama en Aguascalientes; Maison Kayser; acciones de Orbia; híbridos y eléctricos; Norte19; hispanos y la TV; Ross Dress for Less; Anthropic; Nestlé; ¿la fintech de Mr Beast?,https://www.whitepaper.mx/p/whitepaper-hoy-01d,whitepaper-hoy-01d,only_paid,1231,True,False,
2025-10-15,"Whitepaper, Hoy",Resultados de América Móvil; tiendas de Holcim; Deacero; dmX; Acapella; paquete económico vs PyMEs online; parques industriales; REI; Walmart y OpenAI; Netflix y Spotify; spotlight en Don Quijote,https://www.whitepaper.mx/p/whitepaper-hoy-370,whitepaper-hoy-370,only_paid,1255,True,False,
2025-10-14,"Whitepaper, Hoy",Hyundai y Kia; 'Price-to-book' de bancos; VEMO; Wendy's; Flete; BYD en Edomex; resultados de JP Morgan y BlackRock; autos nuevos en EUA; Oura; Buc-ee’s; el crecimiento de Uniqlo,https://www.whitepaper.mx/p/whitepaper-hoy-27b,whitepaper-hoy-27b,only_paid,1378,True,False,
2025-10-13,"Whitepaper, Hoy",David Martínez en BBVA; entrevista a Nigel Morris; Aeroméxico; Dunkin; movimientos clave; conoce a Kim de Anda; Celsius; e-commerce; Strava; Aritzia; Don Julio y Rosetta; bicis eléctricas,https://www.whitepaper.mx/p/whitepaper-hoy-e1f,whitepaper-hoy-e1f,only_paid,1492,True,False,
2025-10-10,"Whitepaper, Hoy",La inversión de Daikin; Grupo México y Citi; Pictoline Japan; PepsiCo; ingresos por pasajero; Grupo Infra; Stellantis; LA Times; Instagram TV; Levi's; business class en Delta; matrimonios en México,https://www.whitepaper.mx/p/whitepaper-hoy-32d,whitepaper-hoy-32d,only_paid,1188,True,False,
2025-10-09,"Whitepaper, Hoy",Salesforce; Eden; producción de vehículos eléctricos; Jumex; abriendo en NYC; Bitso; Armani Residences; aranceles; One Medical; data centers; Ferrari,https://www.whitepaper.mx/p/whitepaper-hoy-2d8,whitepaper-hoy-2d8,only_paid,1565,True,False,
2025-10-08,"Whitepaper, Hoy",Oro y Fresnillo; Yamaguchi en San Luis; Emergent Cold LatAm; CEO de Walmex; América Móvil en Brasil; Torrent Pharma; acciones de AI; Cristiano Ronaldo; robots ABB; spotlight en FanDuel,https://www.whitepaper.mx/p/whitepaper-hoy-197,whitepaper-hoy-197,only_paid,1299,True,False,
2025-10-07,"Whitepaper, Hoy",Acciones de Grupo México; la nueva planta de Miller Knoll; $11M para Rankmi; The Home Depot; SPEI; Luxury travel; el inversionista de Polymarket; la cuenta de los abogados; ingresos de McLaren Racing,https://www.whitepaper.mx/p/whitepaper-hoy-728,whitepaper-hoy-728,only_paid,1297,True,False,
2025-10-06,"Whitepaper, Hoy",Cemex vende en Panamá; Grupo México va tras Banamex; Insulet; Pitz; movimientos clave; conoce a Nancy García; emprendedores de +70; Reed Jobs; Long John Silver's; la casa de la Tigresa,https://www.whitepaper.mx/p/whitepaper-hoy-8e2,whitepaper-hoy-8e2,only_paid,1612,True,False,
2025-10-03,"Whitepaper, Hoy",América Móvil en Chile; World Gym Corporation; el negocio de Sigma; IDEI; WP Pulse; criptomonedas en LATAM; eléctricos en EUA; 'bailout' para agricultores; The Free Press; la caída de Hollywood,https://www.whitepaper.mx/p/whitepaper-hoy-671,whitepaper-hoy-671,only_paid,1439,True,False,
2025-10-02,"Whitepaper, Hoy",Vector y Finamex; Chedraui; Edgewell en Aguascalientes; Lalo Spirits; exportaciones; Burger King; AI y el mercado laboral; Berkshire Hathaway; Trump y las universidades; PE en EUA; $500B de Musk,https://www.whitepaper.mx/p/whitepaper-hoy-91c,whitepaper-hoy-91c,only_paid,1440,True,False,
2025-10-01,"Whitepaper, Hoy",Planta de baterías; Capital One en CDMX; Deacero; Grupalia; Nexxus; David Martínez; Nubank apunta a EUA; Co-CEOs; Sora vs TikTok; el 'shutdown'; spotlight en Jollibee,https://www.whitepaper.mx/p/whitepaper-hoy-7c7,whitepaper-hoy-7c7,only_paid,1643,True,False,
2025-09-30,"Whitepaper, Hoy",Tasa de natalidad; crece Ellaz; Arena Guadalajara; Crédito PyMe; nuevos hoteles; resultados de OpenAI y de Vail Resorts; casas de $1 millón; Universidad de Phoenix; turistas en Chongqing,https://www.whitepaper.mx/p/whitepaper-hoy-9c0,whitepaper-hoy-9c0,only_paid,1260,True,False,
2025-09-29,"Whitepaper, Hoy",Autozone; Portafolio de Negocios; Grupo Comercial Control; promoción vía influencers; clínicas Cutis; conoce a Edna Sosa; Chambas AI; IPOs; Anthropic; Waymo; Aldi; alternativas a H-1B,https://www.whitepaper.mx/p/whitepaper-hoy-3dd,whitepaper-hoy-3dd,only_paid,1566,True,False,
2025-09-26,"Whitepaper, Hoy",Data centers en Querétaro; movimientos clave; Intretech; Skysense; comprando acciones en EUA; la valuación de TikTok; terrenos de Six Flags; Costco; la multa de Amazon; popularidad del sushi,https://www.whitepaper.mx/p/whitepaper-hoy-69f,whitepaper-hoy-69f,only_paid,1271,True,False,
2025-09-25,"Whitepaper, Hoy",Auna en México; Chico Pardo y Banamex; la ronda de Orbio; consumo; Trump Gold Card; la REIT de Rick Perry; el déficit del AI; Chicago Bears; ¿un equipo en Londres?; boletos para conciertos,https://www.whitepaper.mx/p/whitepaper-hoy-767,whitepaper-hoy-767,only_paid,1453,True,False,
2025-09-24,"Whitepaper, Hoy",GMXT; el desempeño de la bolsa; Motherson en Saltillo; en memoria de Mauricio Fernández; Santander y Tesla; camisetas Gildan; leggins vs jeans; Tether; spotlight en Van Cleef & Arpels,https://www.whitepaper.mx/p/whitepaper-hoy-6ce,whitepaper-hoy-6ce,only_paid,1162,True,False,
2025-09-23,"Whitepaper, Hoy",Lamosa; LigaMx; rendimiento de AFORES; Heineken; LG en Querétaro; CAME; Grupo HIR y Creditaria; Nvidia y OpenAI; Michelob Ultra; Oura Ring; el papá de Jeff; Office Depot; turismo en Islandia,https://www.whitepaper.mx/p/whitepaper-hoy-a21,whitepaper-hoy-a21,only_paid,1684,True,False,
2025-09-22,"Whitepaper, Hoy",Eno y La Mansión; BBVA y Sabadell; H-E-B; Similandia en LA; Uber Freight; OVS en Sears; conoce a Valeria Strappa; Anywhere y Compass; Live Más Café; Sephora y Condé Nast; Baby Shark; Bergdorf Goodman,https://www.whitepaper.mx/p/whitepaper-hoy-c71,whitepaper-hoy-c71,only_paid,1609,True,False,
2025-09-19,"Whitepaper, Hoy",UPS y Estafeta; Viakable; Scania; Boeing en México; sucursales de Pandora; inversiones de los suizos; ciberataque a Land Rover; más gatos; 'Macrohard'; para correr los 'Majors',https://www.whitepaper.mx/p/whitepaper-hoy-933,whitepaper-hoy-933,only_paid,1364,True,False,
2025-09-18,"Whitepaper, Hoy",Sucesión en Femsa; la sueca Essity; Nutrisa sale a bolsa; corredores inmobiliarios; GE Aerospace; Bimbo en Brasil; Brunswick; Las Muertas; Nvidia e Intel; universidades para emprendedores; Arc'teryx,https://www.whitepaper.mx/p/whitepaper-hoy-434,whitepaper-hoy-434,only_paid,1541,True,False,
2025-09-17,"Whitepaper, Hoy",BTG Pactual; Conceivable Life Sciences; Kloeckner Metals; Imbera y Torrey; Apli; Similares en CVS; Natura; industrial outdoor storage; uso de ChatGPT; spotlight en Scheels,https://www.whitepaper.mx/p/whitepaper-hoy-27a,whitepaper-hoy-27a,only_paid,1250,True,False,
2025-09-15,"Whitepaper, Hoy",En San Miguel; transportes de carga; Steelform; conoce a Diana González; Cultiba; Morada Uno; Oasis; TikTok Shop; desayuno en tiendas de conveniencia; Black Rock Coffee Bar; Elizabeth Holmes,https://www.whitepaper.mx/p/whitepaper-hoy-8e8,whitepaper-hoy-8e8,only_paid,1301,True,False,
2025-09-12,"Whitepaper, Hoy",Playtech y Caliente; inversiones; mexicanos de viaje; Estudios Churubusco; Sabadell y BBVA; dudas sobre AI; Ellison y Warner Bros; testamento de Armani; el nuevo reloj de Swatch; corredores abstemios,https://www.whitepaper.mx/p/whitepaper-hoy-6a2,whitepaper-hoy-6a2,only_paid,1398,True,False,
2025-09-11,"Whitepaper, Hoy",El IPO de Esentia; aranceles a vehículos de China; Inditex en México; los palcos y el Mundial; cartera de crédito; Yakult; publicidad en Oxxo; RobinHood; family offices y equipos; serial entrepreneurs,https://www.whitepaper.mx/p/whitepaper-hoy-049,whitepaper-hoy-049,only_paid,1325,True,False,
